word+nextpos	cardinals+pos	B-NE	104789
prevword	la	I-NE	82473
prefix3	ver	I-NE	43639
prevword	nailed	O	99708
word+nextpos	right+cc	O	36330
word+nextpos	lasts+rb	O	104344
word	P.G.A.	O	131734
prevword	deformities	O	106743
word+nextpos	glenn+nnp	B-NE	99990
word+nextpos	baranov+vbd	B-NE	10737
word+nextpos	killing+nns	O	76370
nextword	exclaimed	O	137827
word+nextpos	edged+nnp	O	81896
nextword	audiences	O	67334
word+nextpos	elvis+nnp	B-NE	114917
word	anew	O	78820
prevword	kursk	O	3327
suffix3	.c.	O	93190
word	Pataki	I-NE	97893
word	Warburg	I-NE	88625
prevword	menial	O	57130
nextword	informer	O	23190
word+nextpos	mirage+nnp	I-NE	85610
prevword	build-up	O	76989
nextword	angel	O	120577
word+nextpos	spring+nn	O	130063
word+nextpos	received+$	O	55779
prevword	commonwealth	I-NE	79741
nextword	blunt-spoken	O	56956
nextword	becoming	O	57546
word+nextpos	explaining+wrb	O	56741
word+nextpos	italian+nn	O	123508
word+nextpos	meeting+nns	O	54132
word+nextpos	open+in	O	37059
word	Africans	I-NE	72436
word+nextpos	guerrillas+vbp	O	38818
word	amends	O	77145
word+nextpos	gonzales+,	I-NE	127600
prevword	remotely	O	102902
word+nextpos	vladivostok+wp	B-NE	27499
word+nextpos	city+.	I-NE	24079
word+nextpos	screech+to	O	109991
nextword	1973	O	86258
word	Enforcement	I-NE	84159
prevword	tree	O	62292
word+nextpos	governmental+nns	O	47552
nextword	playoffs	O	119937
word	haystacks	O	123379
word+nextpos	vans+cc	O	77660
word+nextpos	york+nnp	I-NE	9001
word	shot	O	85
word+nextpos	distractions+in	O	32800
word+nextpos	acquire+nns	O	59355
word+nextpos	cities+nnp	O	125732
word	factual	O	90342
word+nextpos	pockets+in	O	13566
prevword	annoying	O	26580
word+nextpos	clearly+,	O	52821
word	Assembly	B-NE	120003
prevword	bharatiya	I-NE	55921
word	catastrophic	O	65533
prevword	calm	B-NE	35068
nextword	'm	O	11913
word	decline.	O	60311
nextword	pitching.	O	130000
nextword	original.	O	56960
word	conclusions	O	100008
word	impeachment	O	33207
word+nextpos	safer+,	O	140734
word+nextpos	contagious+in	O	142020
prefix3	lul	O	25596
nextword	zonov	B-NE	110774
word+nextpos	abortion+.	O	38495
word+nextpos	frechette+vbz	B-NE	63778
word+nextpos	weeks+prp	O	90489
word	reciprocal	O	76607
word+nextpos	approximately+dt	O	97638
word	Xiaolong	I-NE	71219
word	Ickes	I-NE	46413
word+nextpos	chats+prp	O	89828
prevword	murderer	O	17220
prevword	granddaughter	O	70024
prevword	famous.	O	101670
prevword	salomatin	O	4414
word+nextpos	were+pdt	O	94263
word+nextpos	hutus+wp	O	79370
nextword	eight-term	O	140292
word	petition	O	46067
word+nextpos	scotto+,	I-NE	97500
word+nextpos	cancellation+in	O	119810
nextword	bogota	O	38506
word+nextpos	undermined+nn	O	32616
nextword	coach	B-NE	74882
word+nextpos	police+wp	O	18361
prevword	20,000	O	20142
word+nextpos	entrepreneur+pos	O	111493
prefix3	chg	O	122266
word	rational	O	117779
word+nextpos	murky+nn	O	41690
nextword	economies	O	83182
word	sap	O	43274
word+nextpos	advocate+,	O	69692
word+nextpos	quash+nns	O	61244
word+nextpos	suggest+dt	O	26263
word+nextpos	bad+,	O	133132
word+nextpos	seminar+in	O	80135
word	England	B-NE	78235
word+nextpos	n.m.+nnp	B-NE	126627
word+nextpos	repay+nnp	O	128162
prevword	michalchuck	O	94945
prevword	fraternity	O	118507
suffix3	bon	B-NE	68267
word+nextpos	enforcement+,	O	111505
nextword	earnings.	O	117768
suffix3	ug.	O	28239
word+nextpos	members+in	O	4179
nextword	suspended	I-NE	68190
word+nextpos	later+to	O	125582
word+nextpos	knee+vbg	O	115351
nextword	6.6	O	53078
word	eastern	O	3735
word+nextpos	timeout+:	O	41977
word	15,000	O	20412
prevword	written	O	15796
word+nextpos	belgian+nnp	B-NE	4353
word+nextpos	30th-round+nn	O	82188
word+nextpos	parody+in	O	131099
word	25th	O	33474
word+nextpos	four+nns	O	1149
pos+prevtag	V+O	B-NE	5392
nextword	fewer	O	30809
word	ensuing	O	11838
word+nextpos	reached+prp$	O	84128
word	assigned	O	20909
word	Mexicans	O	89275
prevword	identities	O	19041
nextword	messenger.	O	115908
word+nextpos	're+nn	O	140077
nextword	replaced	I-NE	90804
prevword	angry	B-NE	77956
word	Workshop	O	125476
nextword	industry	B-NE	70311
word+nextpos	presidents+:	O	49812
nextword	cbs	O	60086
word+nextpos	reporting+nns	O	42340
word	Viagra	O	71351
word+nextpos	tim+nnp	B-NE	113595
word	Listyev	I-NE	13974
word+nextpos	included+vbg	O	64533
nextword	gangwal	B-NE	51027
word+nextpos	pvs/ji+nn	O	78225
word+nextpos	2,500+nns	O	140697
word	midpoint	O	97802
word+nextpos	capeman+prp	O	98294
prevword	internet-based	O	40030
word+nextpos	spot+vbz	O	139035
word+nextpos	at&t+,	B-NE	39679
word+nextpos	obtaining+jj	O	44664
word	putt.	O	131692
nextword	emigrating	O	20375
word	stance	O	56309
prevword	ceremonies.	O	94586
word+nextpos	area+dt	O	33872
prefix3	red	B-NE	18601
word+nextpos	indonesian+nn	B-NE	44485
word+nextpos	restrained+in	O	97388
word+nextpos	sex+,	O	103214
word+nextpos	bay+vbd	I-NE	48742
word+nextpos	kiev+to	B-NE	108602
suffix3	ept	O	11299
word+nextpos	construction+nnp	O	82522
word+nextpos	marble+nns	O	67600
word+nextpos	overcome+,	O	128927
nextword	viktor	O	2428
word+nextpos	times+nns	O	54811
word+nextpos	budgie+.	B-NE	118910
word+nextpos	6+jj	O	138496
prevword	incriminating	O	1597
word+nextpos	gangland+nn	O	18020
nextword	once	O	14483
word+nextpos	noon+nn	O	33431
word	Jefferson	B-NE	133581
word	Lagerfeld	I-NE	138859
word+nextpos	killer+vbd	O	1462
prevword	pomona	O	141863
prevword	drafted	O	90554
nextword	gunman.	O	109944
nextword	catastrophic	O	65532
word+nextpos	resolve+dt	O	46466
prefix3	tun	O	85853
word+nextpos	oregon+.	B-NE	38164
nextword	photos	O	15596
word+nextpos	jacket+in	O	15258
word+nextpos	process+cc	O	48387
nextword	aslakhanov	O	110685
nextword	firm.	O	54023
word+nextpos	granik+,	I-NE	119828
word+nextpos	filings.+nnp	O	53009
word	adorned	O	67609
prevword	months.	O	30231
suffix3	nov	O	2112
word	rallies	O	49338
word+nextpos	antitank+nns	O	136888
word+nextpos	meant+dt	O	16762
word+nextpos	sweep+in	O	113700
word+nextpos	knows+cc	O	93627
word+nextpos	ruled+prp	O	73842
word+nextpos	rowland+,	B-NE	131854
word	disregard	O	93204
word+nextpos	destabilizing+dt	O	47257
word+nextpos	builds+.	O	129484
prefix3	ren	O	6106
word	sunrise	O	90985
word+nextpos	sweeping+nnp	O	97084
word+nextpos	left+.	O	99286
word+nextpos	purpose+in	O	44598
word+nextpos	agoro+nns	O	123616
word+nextpos	crestar+in	B-NE	117799
word+nextpos	statements+in	O	32326
prevword	posted	O	14711
word+nextpos	requests+to	O	32116
word+nextpos	1,459+nnp	O	132090
word+nextpos	5,000+in	O	23233
word	ate	O	102464
word+nextpos	culture+vbd	O	101343
word	Reynolds	B-NE	60346
nextword	while	I-NE	8266
word	coast	O	123537
word+nextpos	director+jj	O	107204
word	coal	O	47844
word	productive	O	74569
word+nextpos	finding+prp	O	85157
word+nextpos	troops+vbp	O	30499
word+nextpos	unanimous+nn	O	72582
word+nextpos	continents+,	O	94202
word+nextpos	some+vbz	O	35520
nextword	half-percent	O	125110
word+nextpos	warn+,	O	61480
word+nextpos	profiteering+cc	O	110756
word	1960	O	66236
word+nextpos	become+rb	O	18173
word	www.serviceintelligence.com	O	141483
word+nextpos	simple+nnp	O	11459
word+nextpos	case+cc	O	21267
word+nextpos	board+to	O	96535
word+nextpos	month-long+nn	O	80164
prevword	harassing	O	116044
word+nextpos	cartier+nns	B-NE	138098
word+nextpos	agreement+in	O	34729
prefix3	rew	I-NE	72375
word	organising	O	87623
nextword	hit	B-NE	131645
word+nextpos	colonies+.	O	73755
nextword	patient.	O	128556
word+nextpos	career+wrb	O	119423
word+nextpos	remarks+vbn	O	80698
word+nextpos	200+cd	O	56510
prevword	paphos	I-NE	66076
word+nextpos	policies+cc	O	32596
prevword	praise	O	91976
prevword	booth	O	70697
word+nextpos	dissent+cc	O	16500
prefix3	cla	B-NE	60741
word+nextpos	asylum+nns	O	122812
nextword	law-enforcement	B-NE	23506
word+nextpos	armada+in	O	81236
word	national	O	27216
word+nextpos	shouts+.	O	124428
word+nextpos	livingston+rb	B-NE	118547
word	thick	O	132607
word+nextpos	owns+dt	O	27071
word	common.	O	53121
word+nextpos	americans+vbp	B-NE	126933
prevword	credit	O	6654
suffix3	ips	O	18040
word	Disheng	I-NE	57164
nextword	top-priority	O	105124
word+nextpos	unilluminating+nns	O	32911
nextword	devils	O	90741
word+nextpos	requires+nnp	O	96136
nextword	boom	O	111575
prevword	kidnap	O	75474
word+nextpos	brothers+.	I-NE	139830
prevword	week	O	10651
nextword	pension	B-NE	63625
word+nextpos	accuracy+in	O	93538
word+nextpos	range+in	O	22377
word+nextpos	posad+,	I-NE	29823
nextword	motorcyclists	O	132696
word+nextpos	arrested+jj	O	24803
word	washing	O	48249
prevword	whole	B-NE	81397
suffix3	nis	B-NE	30120
word+nextpos	17-year+nn	O	123241
nextword	halfpipe	O	94931
prevword	death	O	1117
prevword	space.	O	114844
word+nextpos	1997+vbd	O	85274
suffix3	st-	O	79792
word+nextpos	bogey+.	O	135527
nextword	utterly	O	90317
word+nextpos	level+prp	O	109025
nextword	cyclical	O	85180
nextword	okazaki	B-NE	88610
word+nextpos	french+nnp	O	73596
nextword	scuffled	O	44249
word+nextpos	girlie+:	O	15637
prevword	net/virtual	O	85000
nextword	resolution	O	50113
word+nextpos	political+jj	O	68064
nextword	coordinator	O	26888
prevword	upholding	O	113211
prevword	facts	O	45675
prevword	levine	O	132309
nextword	york	O	9713
prevword	gray-haired	O	70690
prevword	n.f.l	O	115471
word+nextpos	casualties+.	O	45775
word+nextpos	dunkirk+cc	B-NE	123409
word+nextpos	izetbegovic+vbd	B-NE	88025
word+nextpos	lunchtime+nnp	O	101876
word	Lessig	B-NE	128870
word+nextpos	changed+prp	O	123960
nextword	divides	O	37545
suffix3	due	B-NE	48118
word+nextpos	kerr+,	I-NE	24179
word	Single	O	70773
word	Iditarods	O	81690
word	216	O	50961
word+nextpos	post+,	I-NE	46722
nextword	declined	O	6037
nextword	testified	O	46341
word	cur	O	63432
prevword	requires	B-NE	96137
word+nextpos	delivered+.	O	92992
nextword	eastern	O	3731
word+nextpos	residents+jj	O	127903
word	graduate	O	124436
prevword	administrator	B-NE	139336
prefix3	kap	I-NE	118496
word+nextpos	prohibit+nnp	O	53893
word	giant-	O	95067
word	incrementally	O	36267
word+nextpos	development+,	O	12742
word+nextpos	russians+vbd	B-NE	28139
nextword	intertwine	I-NE	98670
prevword	pahad	O	116445
word+nextpos	into.+nnp	O	105166
word+nextpos	virtuosity+in	O	94157
word	Eric	B-NE	22414
word+nextpos	martin+,	I-NE	115399
prevword	1969	O	61128
word+nextpos	dominicans+in	O	73029
word	cylinder	O	126151
prevword	road	O	21633
word+nextpos	mining+.	O	47848
word+nextpos	emissions-reduction+nns	O	127240
word+nextpos	bring+prp	O	56988
prevword	probable	B-NE	105361
word+nextpos	linked+in	O	107943
word	Nixon	I-NE	88661
word	Depending	O	19338
prevword	narrowly	O	82246
prefix3	opr	B-NE	67390
suffix3	116	O	135844
prevword	guard	O	12261
word+nextpos	stolen+.	O	12264
word+nextpos	8+nns	O	25715
prevword	slapped.	O	37024
word+nextpos	because+cd	O	15731
prevword	clients	O	26982
nextword	clifton	B-NE	141061
word	replacing	O	37943
nextword	shunning	O	57604
prevword	ultrasound	O	64888
word	GIVE	O	94903
prevword	organizatsiya	O	22309
word	Fawcett	I-NE	95059
word	W.Va.	B-NE	34547
word	unify	O	124833
nextword	mythology	O	119117
word	Grigory	B-NE	111174
word+nextpos	fcc+md	B-NE	58334
nextword	fujian	O	129311
prevword	fumes	O	89120
nextword	transition	B-NE	68506
suffix3	ies	O	1153
word	extraordinary	O	100109
word+nextpos	road-blocking+nns	O	82754
word+nextpos	patting+prp	O	118817
prevword	rain	O	95169
prevword	consulting	O	40054
word+nextpos	gotti+.	I-NE	112371
word+nextpos	one+jj	O	26733
word+nextpos	workplace+.	O	102276
word+nextpos	gunman+vbd	O	7696
word	effective	O	49788
prevword	soliciting	O	23033
prevword	marketplace.	O	42663
word+nextpos	daily+jj	O	123889
word+nextpos	majesty's+nnp	I-NE	132788
nextword	mediator	O	119878
nextword	turbulence.	O	135236
prevword	those	O	2488
word+nextpos	d+:	B-NE	34544
word	Thanks	O	85272
suffix3	dr.	B-NE	140862
prefix3	cul	O	7505
word+nextpos	fed+cc	B-NE	88930
prevword	backlog	O	38097
word+nextpos	accord+:	O	39346
prefix3	wok	O	110177
word	16-year-old	O	128384
word+nextpos	attract+cc	O	101174
prevword	latvians	O	135991
word	Siad	I-NE	6890
nextword	significant.	O	51510
word+nextpos	predecessor+md	O	113068
nextword	&	I-NE	50059
word+nextpos	businessman+nn	O	31473
suffix3	nes	O	2893
nextword	regulatory	I-NE	97922
word	Sibera	B-NE	10075
word+nextpos	miles+jj	O	13260
prevword	troops	O	10658
word	gallon	O	95696
word	drab	O	15282
nextword	why	O	18996
word+nextpos	handelsman+,	I-NE	19983
prevword	emphasizing	O	36045
word+nextpos	uruguayans+vbd	O	75491
suffix3	pis	O	139938
prevword	re-revisited	O	118939
word	English	O	25786
prevword	automobile	O	21714
prevword	midpoint	O	97804
word+nextpos	traditionally+,	O	84003
word	Hausa-speaking	O	68691
word+nextpos	resolve+to	O	136737
prevword	policemen	O	10340
nextword	marketeers	O	110623
prevword	astonished	O	110027
word+nextpos	lawmakers+,	O	138650
word+nextpos	theater+vbd	O	111585
prefix3	coa	B-NE	31153
word	command.	O	30851
word	dovetail	O	50251
suffix3	911	O	121858
nextword	worthy	O	84761
nextword	management	B-NE	106008
word	Forex	O	83160
nextword	watt	B-NE	97375
word+nextpos	inquisition+in	O	130669
nextword	koval	B-NE	14891
word	Local	O	56538
word+nextpos	give+nn	O	65799
word+nextpos	1991+nn	O	49282
word+nextpos	nationwide+,	O	15120
word+nextpos	stabbed+rb	O	20716
word+nextpos	intercourse+in	O	102827
prefix3	nar	B-NE	33830
word	weapons-handling	O	133347
nextword	reconstruction	O	105815
suffix3	hor	B-NE	80401
prevword	transatlantic	O	51088
word+nextpos	sorry+,	O	131120
word	Farrior	I-NE	115211
nextword	pat	O	48787
prevword	sponsor	O	22137
word+nextpos	throwers+in	O	77677
word+nextpos	zhitnik+vbd	B-NE	109509
word	generations	O	109193
word+nextpos	divide+nns	O	19322
prefix3	3rd	O	78853
word+nextpos	renada+vbz	B-NE	128400
prefix3	3-s	O	121191
word+nextpos	challenging+in	O	141598
word+nextpos	16+nnp	O	54445
prevword	syakir	O	56846
prefix3	pus	O	17410
word+nextpos	bodyguard+wp	O	105825
suffix3	hor	I-NE	80375
nextword	lied	O	40304
nextword	borders	B-NE	116468
suffix3	645	O	120933
nextword	cheng	B-NE	57470
nextword	vigorously	O	111821
word+nextpos	marketing+nnp	O	58641
word	6.29	O	123024
word+nextpos	elements+cc	O	68289
nextword	fund-raiser	O	61142
word+nextpos	100+nn	O	40929
word+nextpos	_+nnp	O	72253
word	environmentalist.	O	48615
prevword	arrestred	O	108452
word+nextpos	coattails.+nnp	O	131994
nextword	innovations	B-NE	124676
word	minute	O	66667
prevword	lazarenko	O	108755
nextword	billionaire	O	50882
word+nextpos	lot+nn	O	41274
word	strongest	O	47280
word	Nazario	I-NE	98415
word+nextpos	metrocall+md	B-NE	66837
prevword	market-oriented	O	56993
word	routes	O	40176
word+nextpos	prison+nn	O	4989
prefix3	glo	O	15247
word+nextpos	29-1+cd	O	120653
suffix3	jo	I-NE	7207
word+nextpos	personally+vbn	O	30644
word	underground.	O	111095
word	microbe	O	48147
word	free-fall	O	130752
word	fit.	O	118848
prefix3	haq	I-NE	137274
prevword	brings	O	45704
word+nextpos	marks+dt	O	39659
word+nextpos	gets+rb	O	102907
word	repression	O	54176
word+nextpos	cem+vbd	I-NE	51982
word	briefs	O	69292
suffix3	kri	B-NE	108842
word+nextpos	provide+in	O	93609
nextword	raines	I-NE	60115
prevword	unsuccessfully	O	10827
pos+prevtag	POS+O	O	1794
prevword	50-member	I-NE	124393
word+nextpos	1,448+nns	O	75800
word	enemy	O	8854
word+nextpos	citizen+,	O	69465
word	pleasant	O	52301
word+nextpos	,+wrb	O	3057
suffix3	tsu	B-NE	124245
prevword	gadzhyev	O	107497
suffix3	hmi	B-NE	136664
word+nextpos	haphazardly+vbg	O	130762
word+nextpos	turn+rp	O	23362
nextword	koroma	B-NE	72479
prevword	ming-fu	O	129378
word+nextpos	europe+pos	B-NE	43854
word+nextpos	nick+nnp	B-NE	91223
prefix3	126	O	119555
nextword	offered	O	3268
prevword	4.1	O	66827
prevword	blast	B-NE	6299
prevword	countless	O	63026
suffix3	ncy	I-NE	58938
prefix3	1-1	O	122393
suffix3	adi	I-NE	45694
word+nextpos	government+jjr	O	41061
prevword	another	O	4073
word+nextpos	claimed+nnp	O	10682
nextword	power	O	12572
suffix3	mas	B-NE	21481
word+nextpos	post.+nnp	O	137596
word+nextpos	applauded+,	O	112555
prevword	redeemed	B-NE	98579
word+nextpos	files+.	O	125001
prevword	bread	O	134102
word+nextpos	stereo+,	O	103692
nextword	a-	O	121178
prevword	criminal-background	O	133354
prevword	restrained	O	36947
word+nextpos	delta+cd	O	127662
word	languages	O	79601
nextword	intermittent	O	24146
word+nextpos	kramer+vbd	B-NE	65126
word+nextpos	c+nnp	O	121282
nextword	scientists	O	113102
prevword	stabbing	O	20300
word+nextpos	expect+dt	O	39877
word+nextpos	defence+nn	O	112931
word	Hill	I-NE	32388
word+nextpos	government+in	O	9637
word+nextpos	al-thawra+pos	B-NE	88306
suffix3	sen	O	26551
word	48-a-share	O	52581
prevword	data-service	O	42092
word	prosecution.	O	12475
word	doubts	O	77457
nextword	edmundson	O	22740
word+nextpos	post+nnp	I-NE	58841
word	discontent	O	66650
prevword	somewhat	O	21530
prevword	multicultural	O	100595
word+nextpos	rebellion+vbz	O	68314
word	Someone	O	108939
word	Luzhkov	B-NE	14344
wordlen	10	O	50
prefix3	asl	B-NE	10613
nextword	layoffs.	O	27996
prevword	sberezhiny-agro	O	108142
prevword	jokes	O	91271
word+nextpos	rejection+in	O	52555
word+nextpos	operating+dt	O	20347
prevword	five-second	O	81821
word+nextpos	bjp+pos	B-NE	56185
prevword	vox	O	65056
prevword	eldest	O	105925
word+nextpos	convention+wdt	O	78846
nextword	casualities	O	107577
word+nextpos	demanded+dt	O	4572
word+nextpos	safeguards.+nnp	O	80566
word+nextpos	fell+cd	O	62153
suffix3	.70	O	83701
prevword	hailed	B-NE	30620
nextword	options	O	53724
nextword	wollensky	I-NE	133961
word+nextpos	human+vbz	O	111049
word	Lack	O	129894
word	Exchange	I-NE	42402
pos+prevtag	:+B	O	16189
word	ruled	O	4500
word+nextpos	goods+prp	O	110392
prevword	westminster	O	21631
prevword	ex-mistress	O	40330
word	fundamental	O	40846
word	Control	I-NE	34220
prevword	published.	O	101405
word	8,000	O	28787
word+nextpos	paid+nnp	O	119584
nextword	drexel	O	126778
word	bystanders	O	12793
word+nextpos	usually+vb	O	139724
word+nextpos	indicted+rb	O	30685
word	shelling	O	29650
nextword	tuesday	O	3691
word+nextpos	growing+rbr	O	86913
word+nextpos	suspects+vbg	O	72960
word	partners.	O	11692
word+nextpos	jordan+nnp	B-NE	85023
nextword	buddies	O	109088
word+nextpos	modern-day+nn	O	48593
word+nextpos	judiciary+md	O	38474
prevword	worst	B-NE	86397
word+nextpos	renewal+:	O	62910
word+nextpos	zaire+,	B-NE	116344
prevword	nine.	O	131684
nextword	deflation	O	125029
nextword	federations	O	95457
prevword	free-falling	O	28208
nextword	prosperity	O	86594
prevword	generation	O	23460
nextword	excesses	O	89232
word+nextpos	wheat+nnp	B-NE	53365
prevword	ordeal	O	123282
word+nextpos	entry+in	O	139054
prevword	offstage	O	131025
nextword	personality	O	65870
nextword	eating	O	101517
word	lingered.	O	29571
word+nextpos	define+prp$	O	43394
prevword	president-elect	O	31315
word	land-based	O	42468
word+nextpos	symbolized+-none-	O	75352
prevword	america	I-NE	58464
word+nextpos	gloom+in	O	102955
nextword	thanked	O	80912
word	extension	O	102885
word+nextpos	bronze+,	O	110511
nextword	massachusetts	O	55364
nextword	chavalit	O	86737
nextword	baseman	O	130441
word+nextpos	ivankov+,	B-NE	23724
nextword	greek	I-NE	108535
word+nextpos	send+dt	O	24932
word+nextpos	speculated+in	O	9658
prevword	lower	I-NE	24823
prevword	fan	I-NE	129476
word+nextpos	finish+nn	O	81815
word+nextpos	arrested+dt	O	17524
prevword	hinted	B-NE	113293
word+nextpos	fell+rb	O	18401
word+nextpos	launched+nns	O	61603
word+nextpos	classified+in	O	81132
word+nextpos	extradition+in	O	72959
prevword	player	B-NE	30119
word+nextpos	networks+,	O	22964
word+nextpos	i+dt	O	59980
word+nextpos	olympics+.	O	90674
word+nextpos	groups+vbd	O	17849
prefix3	198	I-NE	84235
word+nextpos	fox+nnp	B-NE	27324
word	Pot	O	59755
word+nextpos	unfortunate+,	O	112177
nextword	cigarettes	O	14472
word+nextpos	night.+nnp	O	2771
prevword	cowboys	O	104629
word+nextpos	historically+vbn	O	127949
word	Lespinasse	B-NE	133885
prevword	kroner	O	76795
nextword	appeals	I-NE	38263
prevword	emperor	O	92123
prevword	threatened	B-NE	109923
word+nextpos	direction.+nnp	O	41252
prevword	fine	B-NE	121044
word	Hotline	O	80264
prevword	defense	O	24775
word	Protestant	B-NE	39043
word	Braves	I-NE	129495
word+nextpos	children+to	O	51986
word+nextpos	dining.+nnp	O	133917
word	Fearing	O	123709
word	Czech	I-NE	73469
word	interviewer	O	31003
prevword	intercontinental	O	21900
word+nextpos	hitchcock+vbd	I-NE	129759
word+nextpos	kaszycki+cc	B-NE	106413
